objid,fileid,ra,dec,u,g,r,i,z,field
1237648702966923474,587722981742018760,184.38804344,-1.19313846,19.241516,18.12718,17.764715,17.506001,17.384499,273
1237648702966988820,587722981742084144,184.53564832,-1.06411776,16.20962,14.471206,13.766571,13.405197,13.182153,274
1237648703503794258,587722982278889560,184.36583443,-0.78049596,18.535109,16.681261,15.847631,15.417993,15.166038,273
1237648720695591132,588848899377529068,184.00684345,-0.62594599,19.444426,17.391279,16.330568,15.89373,15.522243,455
1237648703503597766,587722982278693046,183.99571061,-0.64382812,19.18714,18.027424,17.506941,17.216698,17.015162,270
1237648720695591095,588848899377529045,183.97289994,-0.5875461,18.58312,17.528378,17.052427,16.739719,16.576006,455
1237648703503728956,587722982278824128,184.25396389,-0.72603202,21.221457,19.126762,17.67403,17.174454,16.780523,272
1237648704040468669,587722982815563969,184.0310312,-0.25897121,19.304462,18.331255,17.510513,17.106012,16.852787,270
1237648704040599644,587722982815694956,184.24376564,-0.22186803,19.633467,17.731411,16.884008,16.498312,16.226963,272
1237648704040599659,587722982815694969,184.26027562,-0.31762865,18.694382,17.654552,17.290974,17.001877,16.933031,272
1237648720158851226,588848898840789129,184.21538829,-1.03669394,19.739712,17.891434,16.976276,16.57024,16.276077,457
1237648702966792403,587722981741887630,184.21221396,-1.17594568,20.853226,18.864157,17.733232,17.25029,16.931177,271
1237649961915908196,587724240691003453,44.66456735,-8.30491388,20.9667,19.010904,17.784342,17.281738,16.87962,70
1237649962452779119,587724241227874418,44.65593103,-7.92223146,20.050423,18.324057,17.473738,17.013584,16.683096,70
1237649962452844601,587724241227939915,44.67222992,-7.81960678,19.422203,17.521814,16.592684,16.127289,15.776617,71
1237648720677437503,588848899359375432,142.4815941,-0.56754614,19.444366,17.100473,15.889176,15.280819,15.103236,178
1237648720677503272,588848899359441170,142.70574588,-0.61426282,25.871815,19.687517,17.931715,17.278027,16.988016,179
1237649962458873971,587724241233969248,58.49248352,-6.06417286,20.643936,18.734625,17.635841,17.134481,16.761614,163
1237649962458873993,587724241233969264,58.53085065,-6.0624973,19.648016,17.508017,16.368397,15.885925,15.452538,163
1237649962995745074,587724241770840322,58.46812469,-5.76150422,21.565241,19.456255,17.975632,17.33374,16.944241,163
1237649962995679269,587724241770774558,58.29231549,-5.59665711,20.524075,18.25391,17.175056,16.696775,16.316753,162
1237649961385197692,587724240160292999,58.71560776,-6.81802862,19.899683,17.958767,16.919788,16.460508,16.09392,164
1237649961385197722,587724240160293021,58.74361839,-6.81187673,19.465588,17.568632,16.493917,16.027987,15.689313,164
1237649961385197805,587724240160293054,58.79543354,-6.84424384,20.438913,18.41087,17.381742,16.888834,16.51956,164
1237649961921937613,587724240697032885,58.48129251,-6.47093995,19.858355,17.692011,16.57041,16.095991,15.672544,162
1237649961922003116,587724240697098381,58.50398148,-6.43534793,19.321568,17.692221,16.928246,16.478252,16.194529,163
1237649962458808496,587724241233903743,58.34208087,-6.19592697,20.462584,18.489794,17.184654,16.590416,16.158157,162
1237649963532746954,587724242307842256,58.75517572,-5.31092143,19.547972,17.537077,16.406065,15.910822,15.510698,165
1237649963532615878,587724242307711173,58.37232501,-5.30363551,19.663338,18.149797,17.369947,16.927256,16.683384,163
1237648722288115937,588848900970053841,142.6552524,0.77030542,20.215731,18.185644,17.018208,16.477829,16.064955,179
1237649954408300631,587724233183395925,30.87034362,13.97123971,18.182266,16.039038,15.045613,14.561732,14.168507,201
1237649920583073967,587724199358169253,30.88250436,14.05768134,19.32048,17.908005,17.107086,16.683685,16.424976,165
1237649920046268526,587724198821363824,30.97180609,13.66999465,18.090023,16.095036,15.154976,14.694711,14.325539,166
1237649920046202994,587724198821298283,30.85713019,13.65300526,18.699291,16.856165,15.991491,15.577983,15.243159,165
1237649921119944875,587724199895040174,30.92005648,14.4071931,19.605059,17.731958,16.757626,16.287924,15.941027,165
1237649920583205028,587724199358300336,31.23233607,14.01537817,17.924282,15.972229,15.059449,14.639023,14.316397,167
1237649920046268570,587724198821363856,31.02535803,13.62542487,19.715214,17.975615,17.183598,16.763161,16.557816,166
1237649920583205155,587724199358300326,31.19876292,14.02995108,19.296064,18.138124,17.591805,17.372427,17.210619,167
1237649954408431753,587724233183527054,31.16376026,13.85267409,20.231783,18.497255,17.462856,16.995567,16.688721,203
1237651752415658072,587722984440398032,216.48317072,1.00363662,24.634232,19.353525,18.78883,18.845621,22.826914,608
1237651752415592594,587722984440332452,216.35049486,0.91395518,19.15221,17.916798,17.20199,16.793085,16.550407,607
1237649963532615816,587724242307711113,58.43813479,-5.22436936,19.944487,18.55118,17.8626,17.424013,17.08127,163
1237649964069683315,587724242844778628,58.72153085,-4.69866117,21.006948,18.822897,17.629267,17.056906,16.625109,166
1237649964069683297,587724242844778603,58.69386177,-4.70550433,17.914148,16.057426,15.075498,14.556541,14.15635,166
1237649963532681324,587727180622397547,58.50065614,-5.13829466,19.444801,17.644125,16.746571,16.260399,15.960714,164
1237649964069617766,587724242844713073,58.58679317,-4.79962638,19.306692,18.228748,17.670084,17.312561,17.140528,165
1237649919509921927,587724198285017230,32.11032686,13.12915313,21.00259,18.855076,17.56122,17.034039,16.604643,174
1237649919509921968,587724198285017268,32.21255254,13.02247407,20.3794,18.379215,17.127666,16.631098,16.200935,174
1237649919509921952,587724198285017255,32.17640225,13.16516289,19.411154,17.526279,16.554792,16.093641,15.726784,174
1237649918973051051,587724197748146346,32.16308666,12.74683029,19.051054,17.566641,16.769865,16.316448,16.005447,174
1237649919509921961,587724198285017263,32.20603817,13.07848079,19.68684,18.520128,17.887594,17.581614,17.390108,174
1237649919509987529,587724232647180402,32.33270852,13.18044103,21.206955,19.013968,17.669395,17.14913,16.762861,175
1237649919509987471,587724198285082727,32.25538981,13.09023969,19.439251,18.183628,17.501131,17.091248,16.831383,175
1237649919509987476,587724198285082734,32.27149602,13.14643565,20.758274,18.936262,17.734053,17.198534,16.793238,175
1237651752415854747,587722984440529128,216.83485821,1.02584103,15.723411,13.90433,13.068853,12.657511,12.371584,611
1237650761323642971,587725040098738261,195.58320498,-2.69837141,19.99922,18.437912,17.550364,17.053789,16.653028,176
1237650761323642946,587725040098738240,195.55472266,-2.73084664,18.832975,17.500078,16.814363,16.435268,16.126842,176
1237650761323643013,587725040098738303,195.62101661,-2.81655149,20.020098,18.342205,17.467955,17.088697,16.779791,176
1237650761323642991,587724649263857852,195.6019781,-2.66511471,19.873545,17.893785,17.008915,16.598068,16.270897,176
1237650761860513937,587725040635609225,195.56319164,-2.41304253,19.853266,18.368979,17.459202,17.005106,16.656778,176
1237650761860448416,587725040635543712,195.43213933,-2.43284475,19.24287,17.323997,16.42053,15.991569,15.662072,175
1237650761323577437,587725040098672738,195.40335877,-2.82180492,18.832283,17.997322,17.571308,17.196968,17.138927,175
1237650761323577459,587725040098672755,195.42199388,-2.72754604,19.237051,18.175598,17.612556,17.215527,16.995348,175
1237650761323315340,587725040098410638,194.86100702,-2.83161836,18.774374,17.70241,17.144855,16.839788,16.610378,171
1237650761323511892,587725040098607202,195.26268777,-2.82341115,19.368736,17.426901,16.467947,16.005671,15.636588,174
1237650761323446385,587725040098541731,195.10262967,-2.70913828,17.907793,16.710217,16.147669,15.856959,15.577367,173
1237650761860317311,587725040635412640,195.11990549,-2.40117408,19.340933,17.942274,17.272259,16.882725,16.597288,173
1237650761860186284,587725040635281573,194.89207173,-2.30177221,19.176861,18.049095,17.719236,17.482174,17.49214,171
1237650761860317292,587725040635412627,195.09871204,-2.25990783,19.42034,17.498156,16.57695,16.180077,15.875803,173
1237648721232068834,588848899914006753,183.08137852,-0.07630198,19.855532,18.315557,17.563791,17.141514,16.786833,449
1237648721768939727,588848900450877691,183.08020936,0.38161744,19.201229,18.1397,17.695116,17.377644,17.168137,449
1237648721769070778,588848900451008674,183.37728748,0.28084574,18.620428,17.404018,16.853083,16.499931,16.299175,451
1237648705113948373,587722983889043651,183.3434253,0.48047381,18.920336,17.861271,17.398663,17.121529,16.974056,266
1237648721769005438,588848900450943342,183.19351063,0.40906536,17.869368,16.849134,16.468174,16.273613,16.142384,450
1237648721769070747,588848900451008640,183.34100969,0.24488,19.426147,17.493767,16.578554,16.154163,15.829435,451
1237648704577011849,587722983352107157,183.25123661,0.04376512,17.534016,16.484465,16.124445,15.966656,15.88288,265
1237648721769070765,588848900451008665,183.36454245,0.2919489,18.057165,16.988583,16.448334,16.093254,15.878251,451
1237648722306072675,588848900988010592,183.68935151,0.74353152,16.965504,15.642222,14.982708,14.649357,14.35717,453
1237648721769201851,588848900451139772,183.65689805,0.23051354,18.605341,17.752531,17.499834,17.206059,17.160561,453
1237648705114079392,587722983889174683,183.69781109,0.5152327,20.03381,18.03544,16.745121,16.249619,15.930212,268
1237648705114013729,587722983889109027,183.5280483,0.44305024,20.151989,18.222975,16.941071,16.432642,16.096376,267
1237648704577208477,587722983352303764,183.68019643,0.12618969,19.39048,18.181454,17.467224,17.082899,16.8137,268
1237648704577077373,587722983352172675,183.39635503,0.1405083,20.219524,18.450077,17.304157,16.817701,16.463182,266
1237648721232265265,588848899914203195,183.51649916,-0.06964923,17.339142,15.646679,14.917869,14.59661,14.354012,452
1237648722842812594,588848901524750513,183.35023454,1.17349455,19.625444,18.313772,17.723354,17.370371,17.086477,451
1237648722842812614,588848901524750536,183.38183006,1.09934943,20.158899,18.157757,17.137499,16.714758,16.359486,451
1237648722306007230,588848900987945135,183.5532136,0.74888487,19.63027,17.928612,17.044228,16.555689,16.187141,452
1237648705650819290,587722984425914500,183.39899349,0.85685944,20.134748,18.126602,17.127642,16.712149,16.338032,266
1237648721769267460,588848900451205302,183.8075341,0.21372319,19.645069,18.212786,17.319489,16.870293,16.611195,454
1237648721769267354,588848900451205304,183.81588786,0.40671421,20.844278,18.721394,17.493673,16.981253,16.608778,454
1237648705650950279,587722984426045592,183.67063568,1.0467486,19.630178,18.325251,17.6866,17.303757,17.043188,268
1237648722306138269,588848900988076204,183.79648797,0.82020752,19.050127,17.390736,16.483452,16.0462,15.682491,454
1237648705651015787,587722984426111110,183.79474451,0.88673959,20.555609,18.547049,17.594952,17.207724,16.834541,269
1237648722306072788,588848900988010726,183.64344519,0.79107928,21.209961,18.772516,17.306746,16.757282,16.392239,453
1237648720158589191,588848898840527048,183.69093428,-0.91931526,20.366081,18.165125,17.336527,16.873848,16.556419,453
1237648720158654624,588848898840592546,183.81199251,-0.88121059,18.570463,16.668518,15.754908,15.342653,15.032103,454
1237648720695525626,588848899377463521,183.82522001,-0.55386138,18.106762,16.955397,16.445078,16.076437,15.894633,454
1237648704040206597,587722982815301834,183.39226318,-0.28750449,20.476389,18.582027,17.649529,17.111284,16.693079,266
1237648720695459983,588848899377397911,183.64838672,-0.56203606,19.140186,17.792376,16.934301,16.493069,16.157795,453
1237648704040403101,587722982815498402,183.83396994,-0.39805056,18.528303,16.941795,16.359936,16.023752,15.712893,269
1237648704040403119,587722982815498418,183.84861611,-0.33091971,19.0516,17.592348,16.765995,16.377361,16.041792,269
1237648721232199710,588848899914137645,183.36370067,-0.15690723,19.67037,17.72809,16.663435,16.227659,15.90618,451
1237648704577273972,587722983352369275,183.85041926,0.11613513,20.685629,18.538467,17.407808,16.933519,16.6126,269
1237648721769136283,588848900451074222,183.55884164,0.226339,19.043039,18.064445,17.703325,17.459469,17.303022,452
1237648721232199825,588848899914137759,183.36184408,-0.09670764,18.095711,16.433649,15.725491,15.381113,15.120577,451
1237648705114013728,587722983889109026,183.51921433,0.44637466,18.262669,16.42115,15.561199,15.159986,14.877451,267
1237648721232396481,588848899914334413,183.85178058,-0.05796433,19.497601,18.159977,17.490816,17.066778,16.852997,454
1237648703512510812,587722982287606029,204.41796317,-0.78595651,19.469383,17.826942,16.934727,16.480375,16.114483,406
1237648702975639666,587722981750734992,204.29446703,-1.09365428,19.86595,18.052303,17.206306,16.839737,16.551767,406
1237648702975639668,587729779050414286,204.29521827,-1.23857659,20.386843,18.382732,17.377539,16.853298,16.503967,406
1237648720167698632,588848898849636523,204.44208658,-1.04129183,19.655695,17.933271,16.972134,16.430799,16.087938,592
1237648702975639636,587722981750734954,204.41277715,-1.10183393,18.252142,17.35931,17.057003,16.779238,16.706736,406
1237648702975574303,587729779050414253,204.24002998,-1.25009136,19.570621,17.669176,16.70767,16.280231,15.980145,405
1237648702975574175,587722981750669440,204.22342099,-1.09555156,17.651909,16.580498,16.169872,15.896747,15.769408,405
1237648704586448975,587722983361544313,204.76111729,0.01963152,19.430134,18.128973,17.59935,17.295877,17.070311,409
1237648704586383551,587722983361478891,204.65822089,0.03476963,20.999926,19.067944,17.7332,17.230389,16.855358,408
1237648702975443109,587729779050283159,203.9700563,-1.25231811,18.758467,16.803736,15.813594,15.383418,15.029226,403
1237648703512314072,587722982287409392,203.9379873,-0.78880532,19.468119,18.199129,17.489859,17.096636,16.864527,403
1237648703512314093,587722982287409402,203.94920024,-0.74200992,20.902859,18.699972,17.556408,17.104357,16.765097,403
1237648704049381611,587722982824476879,204.28733378,-0.28724804,18.953142,17.812078,17.326817,17.047287,16.907612,406
1237648704049512499,587722982824607806,204.60862821,-0.22761167,15.927766,14.092655,13.319863,12.926775,12.655989,408
1237648704049512634,588848899923443839,204.58642919,-0.20539015,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,408
1237648704049447048,587722982824542394,204.4372451,-0.34746399,19.435867,18.24206,17.54039,17.188484,16.913967,407
1237648704049512646,587722982824607918,204.60739551,-0.41259306,19.242052,17.647766,16.823917,16.372259,16.052299,408
1237648704049512756,587722982824608041,204.60672737,-0.38164434,19.970114,18.791693,17.795198,17.369135,17.053967,408
1237648704049250518,587722982824345850,204.08488347,-0.41282256,19.476238,17.616072,16.890236,16.448973,16.162281,404
1237648721762713788,588848900444651726,168.86023218,0.26986476,18.465002,17.334459,16.945795,16.699787,16.512018,354
1237648721762713833,588848900444651680,168.79528346,0.3943245,21.912176,19.250437,17.643845,17.044714,16.65671,354
1237648722299584625,588848900981522559,168.90129901,0.65731906,21.546192,19.474119,18.208271,17.716803,17.374615,354
1237648722299584745,588848900981522650,168.85759319,0.63545774,19.883858,18.218431,17.501307,17.158918,16.894939,354
1237648722299584677,588848900981522597,168.77327383,0.68449281,18.790854,17.658157,17.185999,16.879332,16.696804,354
1237648722299584749,588848900981522649,168.85746542,0.80768391,20.922667,18.978683,17.593777,17.047905,16.676119,354
1237648722836389975,587726031169847356,168.64535348,1.24237204,19.504736,17.514807,16.362104,15.875239,15.514064,353
1237648722299584756,588848900981522653,168.87680792,0.77010633,20.779709,18.574078,17.472311,17.015171,16.665283,354
1237648722835865724,588848901517803673,167.43637242,1.0597535,20.111391,18.243984,17.289879,16.864471,16.538635,345
1237648722298994832,588848900980932752,167.44267895,0.81372813,17.139502,15.438071,14.610519,14.177268,13.867845,345
1237648722298994914,588848900980932824,167.50078347,0.83411059,21.209095,19.192436,17.888205,17.384577,17.030766,345
1237648722298929296,588848900980867248,167.26874517,0.82919666,19.87698,18.355677,17.656151,17.324045,17.101057,344
1237650795683643639,587725074458738911,147.37889462,-0.3850354,19.284702,18.121042,17.631439,17.299074,17.09458,180
1237650796220580024,587725074995675319,147.49766584,0.10420562,19.66832,18.425968,17.859352,17.54076,17.414585,181
1237650795683381471,587725074458476777,146.72968841,-0.25967478,20.153038,18.032614,16.845366,16.352036,15.971221,176
1237650796220514453,587725074995609756,147.29409574,0.14650462,21.212255,19.185497,17.829798,17.319818,16.955814,180
1237648720679338141,588848899361276035,146.88136221,-0.51418107,21.531757,18.909458,17.624529,17.098118,16.626837,207
1237648720142598523,588848898824536330,147.16555096,-0.89131458,21.204988,18.916962,17.649382,17.140709,16.755505,209
1237648721225777237,588848899907715155,168.62442503,-0.18987837,19.693892,17.926546,16.977755,16.507242,16.099716,353
1237648720688840927,588848899370778873,168.5895874,-0.53462209,20.125566,18.305679,17.256428,16.771416,16.373762,352
1237648720688906359,588848899370844298,168.63080189,-0.57434487,19.089075,17.283834,16.426008,16.024311,15.690452,353
1237648721225777230,588848899907715152,168.61870272,-0.06130521,19.377029,18.146547,17.519051,17.188484,16.902599,353
1237648720688906386,588848899370844313,168.65973172,-0.61049086,19.446692,18.173748,17.724085,17.435532,17.264147,353
1237648720152101097,588848898834038941,168.82095433,-1.03046167,20.254156,18.210476,17.174259,16.751883,16.353283,354
1237648720152035454,588848898833973400,168.63297992,-0.84712252,18.283514,16.744331,15.994284,15.581932,15.250859,353
1237648720152035343,588848898833973260,168.6143696,-0.85001887,18.996038,18.112413,17.850498,17.592764,17.422358,353
1237648720152101088,588848898834038934,168.79318017,-1.03385281,19.74305,17.821301,16.786152,16.33695,15.984507,354
1237648721225908473,588848899907846359,169.04256553,-0.19219045,20.998909,18.999147,17.829105,17.337717,16.94038,355
1237648721225908488,588848899907846368,169.05338797,-0.13541597,20.722797,18.770706,17.773598,17.344511,16.969244,355
1237648721225908379,588848899907846285,168.92260993,-0.05996872,18.834627,17.396608,16.752504,16.417807,16.11775,355
1237648722290278627,588848900972216530,147.56857355,0.70608572,19.83107,18.493805,17.496866,17.033741,16.75326,212
1237648722290278713,588848900972216517,147.5477449,0.66766858,20.848536,19.088741,17.757523,17.238768,16.907503,212
1237648722290278576,588848900972216481,147.50004408,0.64491477,19.637766,18.094933,17.448486,17.078407,16.803946,212
1237648722290278413,588848900972216332,147.51310287,0.71901349,18.487015,16.76,15.981995,15.604795,15.30726,212
1237648722827149457,587727942422233251,147.51136506,1.10060193,20.175097,18.181597,17.197998,16.75985,16.38003,212
1237648722290278708,588848900972216500,147.51475173,0.83432954,21.163965,18.882359,17.642691,17.129692,16.807522,212
1237650797294256244,587725076069351702,147.36683553,0.96838198,20.572214,18.602373,17.791443,17.345652,17.05015,180
1237648721753276568,588848900435214524,147.30927554,0.34424694,18.755878,17.567627,17.168995,16.797466,16.747906,210
1237648721753342110,588848900435280030,147.37267049,0.2425932,18.633196,16.947163,16.199848,15.758637,15.450423,211
1237648722289951090,588848900971888821,146.77287929,0.70114328,19.556379,18.279959,17.794014,17.573179,17.302694,207
1237650796757319855,587725075532415168,147.16550916,0.43380275,20.155741,18.559816,17.747564,17.358179,17.117638,179
1237648722290147714,588848900972085508,147.31836274,0.82163909,21.46505,19.450373,17.871109,17.289528,16.874182,210
1237650797294190819,587725076069286038,147.16743859,0.94394409,19.987797,18.727274,17.824022,17.397251,17.073748,179
1237648703505826002,587722982280921237,189.03504111,-0.64552088,18.842806,17.008316,16.181961,15.80019,15.481713,304
1237648720697753803,588848899379691754,188.91962058,-0.58301368,20.46841,18.492434,17.142321,16.622366,16.292974,488
1237648704042696896,587722982817792115,189.05783707,-0.27632412,19.502993,17.842434,17.101501,16.767111,16.513824,304
1237648720697753793,588848899379691740,188.90236733,-0.48172978,20.337496,18.200674,16.908112,16.415989,16.107157,488
1237648704042696902,587722982817792121,189.06710569,-0.3862184,19.919815,18.069569,17.338736,16.989624,16.708887,304
1237648721234624750,588848899916562639,188.91122967,-0.20601456,17.554043,16.112354,15.417706,15.050841,14.712779,488
1237648721234690208,588848899916628121,189.0493242,-0.2096173,19.928402,18.014135,17.150312,16.743845,16.420252,489
1237648721234690194,588848899916628107,189.03587308,-0.11000487,19.029137,17.774517,16.962482,16.569754,16.255985,489
1237648721234690249,588848899916628156,189.09671498,-0.19107855,18.879799,17.760263,17.187174,16.840939,16.649418,489
1237648704042696734,587722982817792023,189.07636027,-0.2772511,20.033665,18.687845,17.907013,17.387064,17.188801,304
1237648703505760364,587722982280855662,188.86023107,-0.79170278,20.099524,18.11948,17.140408,16.743301,16.39922,303
1237648720160817280,588848898842755194,188.74042807,-0.90544673,19.272858,17.368572,16.423365,16.02364,15.692266,487
1237648702968758479,587722981743853730,188.6599132,-1.12338971,19.415134,18.079903,17.431488,17.035074,16.782728,301
1237648702968758495,587722981743853746,188.70466108,-1.07659986,19.547911,17.483305,16.508886,16.059624,15.726952,301
1237652934034915657,587727212810011002,321.33594292,-7.98613158,20.684521,18.520218,17.418394,16.942225,16.541712,95
1237652598491644212,587726877266739500,321.59683249,-8.31078068,20.244968,18.499588,17.743647,17.32761,17.064484,111
1237652599028384161,587726877803544799,321.45475559,-7.87490699,20.28388,18.394821,17.36533,16.934015,16.557657,109
1237652934034981175,587727212810076462,321.54475854,-8.05432592,21.063587,18.908728,17.671503,17.141724,16.748522,96
1237652934034981166,587727212810076261,321.55631302,-7.95995268,19.143675,17.19578,16.297445,15.866824,15.523527,96
1237651226782335232,587725505557430536,259.30996966,59.79254308,20.69499,18.565393,17.351709,16.854677,16.472176,48
1237651226782400822,587725505557496094,259.25155792,59.62742212,19.744923,17.688343,16.61865,16.151974,15.763755,49
1237652599028449543,587726877803544887,321.507431,-7.88065259,20.062628,18.052319,17.096601,16.668684,16.308809,110
1237652599565451511,587726878340546857,321.87925487,-7.49257468,19.492912,18.104528,17.293713,16.88287,16.554359,112
1237651823250768128,587726102025863412,226.41533235,4.34133998,19.879379,17.871529,16.806429,16.358465,15.97288,122
1237651823250702615,587726102025797805,226.19394753,4.37418808,20.35667,18.79401,17.90798,17.459417,17.180578,121
1237651823250899373,587726102025994600,226.6858014,4.33085164,19.372116,18.281551,17.926758,17.73262,17.709728,124
1237651822714028450,587726101489123721,226.6970983,3.82231617,19.497446,18.043781,17.367823,16.877726,16.611628,124
1237651822714028425,587726101489123694,226.69124947,3.84761306,17.51252,16.422543,16.055803,15.818684,15.626047,124
1237651250429689976,588007004181495944,207.49676826,62.69890846,19.851398,18.382475,17.573086,17.039043,16.770447,430
1237651249892688040,588007003644493987,206.77245323,62.42353219,19.324528,17.637018,16.682604,16.139425,15.706888,428
1237652599027925557,587726877803020727,320.28939361,-7.62275338,20.351669,19.094057,18.099266,17.616884,17.274254,102
1237652599028318452,587726877803413783,321.23969077,-7.69651891,18.751993,17.52025,16.999065,16.693701,16.461384,108
1237652934571262810,587727213346357718,320.29724333,-7.52294706,22.909893,20.30571,18.446012,17.634998,17.061064,87
1237651251503169666,588007005254975655,206.94718259,63.68913572,18.900049,17.565434,16.96883,16.63579,16.455395,426
1237651271367721102,587725550142816331,207.00145383,64.75246176,20.640234,18.714523,17.418474,16.924932,16.655169,431
1237651252039909507,588007005791715467,206.76455846,64.14776142,18.374868,17.289858,16.882238,16.57464,16.463417,424
1237652599028514910,587726877803610221,321.66359744,-7.91745324,24.666636,17.377661,16.365252,15.809229,15.566437,111
1237651252040040563,588007005791846517,207.1495641,63.95569478,19.621098,18.285353,17.568342,17.186077,16.910452,426
1237652599028580377,587726877803675685,321.75906239,-7.92557058,19.681908,18.206831,17.666239,17.373594,17.149115,112
1237652934035112280,587727212810207554,321.8236257,-8.04259105,20.163929,18.455219,17.548273,17.114868,16.758032,98
1237652598491709741,587726877266805060,321.82046353,-8.24038912,19.294571,18.144619,17.704563,17.368412,17.254507,112
1237652598491644282,587726877266739570,321.68850482,-8.21651998,20.712955,18.640959,17.244307,16.691874,16.342846,111
1237652934035112216,587727212810207490,321.78429743,-8.05615081,20.928238,18.890144,17.786455,17.320259,16.934288,98
1237652934035046777,587727212810141889,321.74898469,-7.98832505,20.575987,18.614084,17.54064,17.086601,16.655823,97
1237651251503169640,588007005254975627,207.14085492,63.62082602,19.853222,17.986179,17.337158,16.989382,16.740065,426
1237652599565189520,587726878340284833,321.25142332,-7.30788982,20.126278,18.735497,18.131166,17.749725,17.542156,108
1237651251503235130,588007005255041088,207.16016939,63.55940401,20.070316,18.348551,17.496563,17.133463,16.823019,427
1237651251503235133,588007005255041092,207.15162006,63.53706993,19.208828,17.436981,16.537766,16.117332,15.793063,427
1237652598491119915,587726877266215182,320.37235263,-8.13523103,20.110218,18.313229,17.156425,16.604399,16.173937,103
1237652933497651620,587727212272746765,320.35596071,-8.335444,21.465948,19.213163,17.929203,17.410393,16.997982,89
1237651252576845965,588007006328651940,207.31049965,64.40163533,19.125134,18.055433,17.691483,17.391415,17.311609,425
1237652935108592068,587727213883687384,321.36996789,-7.09163817,19.213911,17.946014,17.283104,16.873161,16.620283,94
1237652600102060446,587726878877155726,321.31846359,-6.85703121,21.683418,19.20603,18.039585,17.525953,17.073198,108
1237652600102060388,587726878877155680,321.30182031,-6.96041884,21.210001,18.754124,17.598215,17.048357,16.641071,108
1237652599564796289,587726878339891610,320.40454692,-7.19865723,21.326513,19.341303,17.758305,17.144781,16.709324,102
1237651540330414280,587725819105509557,225.51209629,62.79829418,20.810596,18.982689,17.667439,17.124672,16.746655,284
1237651540330545341,587725819105640466,225.84258709,62.71132697,18.286671,17.232464,16.783646,16.5,16.258284,286
1237652935645462984,587727214420558063,321.31089139,-6.81106667,20.031427,18.149408,17.013891,16.517864,16.086866,94
1237652935645397139,587727214420492487,321.26007361,-6.80967163,20.602594,18.660322,17.495693,16.964565,16.554604,93
1237652935645462998,587727214420558311,321.35814032,-6.82878714,20.161478,18.932352,17.985229,17.530869,17.133501,94
1237652935645462761,587727214420558092,321.33429066,-6.82175691,20.406694,18.569925,17.500954,17.03091,16.669867,94
1237651752395276445,587726031170371755,169.93117802,1.33141793,19.666643,18.052708,17.076057,16.607895,16.224129,297
1237651752402681996,587726031177777293,186.84041517,1.27934393,19.125734,17.187977,16.213602,15.718664,15.309196,410
1237651752402747556,587726031177842841,186.98152613,1.38735192,18.604979,16.573099,15.644623,15.224449,14.910892,411
1237651752402747541,587726031177842822,186.96320923,1.41603269,19.859835,18.105078,17.232334,16.827084,16.54987,411
1237651752402747613,587726031177842896,186.94879415,1.26014746,19.77342,18.515614,17.738228,17.38728,17.051197,411
1237651752402747538,587726031177842820,186.96185826,1.33717635,20.423531,18.327824,17.407482,16.994318,16.661497,411
1237651752402747571,587726031177842852,186.99532446,1.28438327,18.826092,16.934233,15.996689,15.574039,15.254154,411
1237651540330479724,587725819105575045,225.68524113,62.7279382,20.27388,18.694016,17.751457,17.248623,16.865255,285
1237652599564796278,587726878339891607,320.39133951,-7.18044639,23.916798,19.854509,18.247555,17.577217,17.130833,102
1237652934571262319,587727213346357684,320.23588625,-7.51132539,23.410498,20.115322,18.447063,17.686872,17.233997,87
1237651250433491095,588007004185297071,223.47302631,58.68132234,19.104874,18.041725,17.609571,17.292812,17.129019,488
1237648721211031747,588848899892969689,134.94532103,-0.00561352706,17.870909,15.966005,15.072186,14.646052,14.318843,128
1237651249891442827,588007003643248770,200.8149407,63.12411394,20.340776,18.537251,17.562178,17.173355,16.861914,409
1237651251512410178,588007005264216135,239.82424651,51.37576115,19.62891,17.827858,16.941021,16.523691,16.211435,567
1237651251512607028,588007005264413006,240.49625597,51.09084122,19.94891,18.556141,17.681734,17.245232,16.920879,570
1237651752408580213,588848901532156051,200.20742517,1.20532928,18.251438,17.038568,16.404078,16.060087,15.838483,500
1237651752408580232,587726031183675538,200.224108,1.21960498,20.302961,18.203747,17.037397,16.581665,16.22591,500
1237651505952784486,588848901532287082,200.53886977,1.10446183,18.998707,17.052666,16.142929,15.703893,15.386254,11
1237651752408580394,587726031183675695,200.31639795,1.22186736,21.893803,19.439178,17.846525,17.322977,16.905397,500
1237651752408645820,587726031183741083,200.34294311,1.21792222,19.539026,18.413549,17.793877,17.460091,17.183775,501
1237651505952850153,588848901532418159,200.81413568,1.15180563,20.323978,18.443647,17.40555,16.921812,16.582645,12
1237651505952850038,587726031183872147,200.7011189,1.25345814,20.767162,18.661325,17.575754,17.114542,16.778696,12
1237651505952915608,588848901532418180,200.84376014,1.08143929,19.594563,17.639227,16.64164,16.224728,15.873639,13
1237651505952850142,588848901532418155,200.8048467,1.15118603,18.31008,16.944845,16.35774,15.984178,15.764778,12
1237651752955609278,587726031730704600,223.49881522,1.24864157,19.857382,18.416149,17.621752,17.128983,16.795471,655
1237651752955609123,587726031730704438,223.43490382,1.24953143,20.271942,18.303234,17.246281,16.827158,16.486795,655
